Date,Open,High,Low,Close,Volume,Adj Close
2012-10-09,20.00,20.00,20.00,20.00,000,4.00
2012-10-08,20.00,20.00,20.00,20.00,000,4.00
2012-10-05,20.00,20.00,20.00,20.00,000,4.00
2012-10-04,20.00,20.00,20.00,20.00,000,4.00
2012-10-03,20.00,20.00,20.00,20.00,000,4.00
2012-10-02,20.00,20.00,20.00,20.00,000,4.00
2012-10-01,20.00,20.00,20.00,20.00,000,4.00
2012-09-28,20.00,20.00,20.00,20.00,000,4.00
2012-09-27,20.00,20.00,20.00,20.00,000,4.00
2012-09-26,20.00,20.00,20.00,20.00,000,4.00
2012-09-25,20.00,20.00,20.00,20.00,000,4.00
2012-09-24,20.00,20.00,20.00,20.00,000,4.00
2012-09-21,20.00,20.00,20.00,20.00,000,4.00
2012-09-20,20.00,20.00,20.00,20.00,000,4.00
2012-09-19,20.00,20.00,20.00,20.00,000,4.00
2012-09-18,20.00,20.00,20.00,20.00,000,4.00
2012-09-17,20.00,20.00,20.00,20.00,000,4.00
2012-09-14,20.00,20.00,20.00,20.00,000,4.00
2012-09-13,20.00,20.00,20.00,20.00,000,4.00
2012-09-12,20.00,20.00,20.00,20.00,000,4.00
2012-09-11,20.00,20.00,20.00,20.00,000,4.00
2012-09-10,20.00,20.00,20.00,20.00,000,4.00
2012-09-07,20.00,20.00,20.00,20.00,000,4.00
2012-09-06,20.00,20.00,20.00,20.00,000,4.00
2012-09-05,20.00,20.00,20.00,20.00,000,4.00
2012-09-04,20.00,20.00,20.00,20.00,000,4.00
2012-09-03,20.00,20.00,20.00,20.00,000,4.00
2012-08-31,20.00,20.00,20.00,20.00,000,4.00
2012-08-30,20.00,20.00,20.00,20.00,000,4.00
2012-08-29,20.00,20.00,20.00,20.00,000,4.00
2012-08-28,20.00,20.00,20.00,20.00,000,4.00
2012-08-27,20.00,20.00,20.00,20.00,000,4.00
2012-08-24,20.00,20.00,20.00,20.00,000,4.00
2012-08-23,20.00,20.00,20.00,20.00,000,4.00
2012-08-22,20.00,20.00,20.00,20.00,000,4.00
2012-08-21,20.00,20.00,20.00,20.00,000,4.00
2012-08-20,20.00,20.00,20.00,20.00,000,4.00
2012-08-17,20.00,20.00,20.00,20.00,000,4.00
2012-08-16,20.00,20.00,20.00,20.00,000,4.00
2012-08-15,20.00,20.00,20.00,20.00,000,4.00
2012-08-14,20.00,20.00,20.00,20.00,000,4.00
2012-08-13,20.00,20.00,20.00,20.00,000,4.00
2012-08-10,20.00,20.00,20.00,20.00,000,4.00
2012-08-09,20.00,20.00,20.00,20.00,000,4.00
2012-08-08,20.00,20.00,20.00,20.00,000,4.00
2012-08-07,20.00,20.00,20.00,20.00,000,4.00
2012-08-06,20.00,20.00,20.00,20.00,000,4.00
